id,name,X,Y,type,type_long,address,city,aname,rating,photo
B0G0ZHWS2C,南京复兴书店,118.7754496,32.02801601,书店,购物服务;专卖店;书店,熙南里街区(大板巷)55号复兴书店,南京市,秦淮区,4.5,http://store.is.autonavi.com/showpic/8f9064283a167d306f0a4443ef95ba18
B001909HLU,唯楚书店,118.7726664,32.05603891,书店,购物服务;专卖店;书店,汉口路48号2单元101室,南京市,鼓楼区,4.5,http://store.is.autonavi.com/showpic/432eabc1fb01b6c5872484d2ba8c0f90
B001909MOB,新华书店旗舰店,118.7821589,32.04340033,书店,购物服务;专卖店;书店,中山东路56号南京图书发行大厦,南京市,秦淮区,4.5,http://store.is.autonavi.com/showpic/cb03cedf4d07c47342d45255bbee4e6c
B0FFJF8L22,众博图书(华荣大厦店),118.777484,32.04771838,书店,购物服务;专卖店;书店,管家桥85号华荣大厦负一楼,南京市,鼓楼区,4.5,http://store.is.autonavi.com/showpic/23a0945ac8a0ada2dccbee4096430c84
B0FFHILB1P,新华书店(凤凰国际书城),118.7771114,32.07106616,书店,购物服务;专卖店;书店,湖南路1号凤凰广场F1层,南京市,鼓楼区,4.5,http://store.is.autonavi.com/showpic/51405e9e62e46ba59e260dd0ccff3de3
B0FFLCKPEH,新华书店(万象都荟店),118.7919838,32.00069001,书店,购物服务;专卖店;书店,万象都荟2层(卡子门地铁站4号口步行480米),南京市,秦淮区,4.5,http://store.is.autonavi.com/showpic/b2dfac8120a04fd8c058a49e421cbdc0
B0FFK6LMGK,大众书局(招商花园城燕子矶店),118.8286609,32.12465904,书店,购物服务;专卖店;书店,燕城大道1号花园城燕子矶店F2层,南京市,栖霞区,4.5,http://store.is.autonavi.com/showpic/67320b42ada3bf89bb8f1b24f25cdd44
B0G3LCJC8F,西西弗书店(龙湖南京龙湾天街店),118.8369753,31.94062789,书店,购物服务;专卖店;书店,潭园西路199号龙湖南京龙湾天街F1层,南京市,江宁区,4.5,http://store.is.autonavi.com/showpic/46b471d85cc6aefeccc08c5d731dc889
B001906M50,翰文书店,118.8594067,31.94739678,书店,购物服务;专卖店;书店,天印大道1287号,南京市,江宁区,4.5,http://store.is.autonavi.com/showpic/be2a640ebd99237a85a5b4e51149a05d
B0GKXCDHDE,桦墅凤凰农家书屋,119.0150484,32.11260948,书店,购物服务;专卖店;书店,杨柳塘公交站(鸿堰路南)桦墅,南京市,栖霞区,4.5,
B0HK0HEU9M,大众书局(江北虹悦城店),118.6348597,32.06959542,书店,购物服务;专卖店;书店,龙华路1号江北虹悦城L3层,南京市,浦口区,4.6,http://store.is.autonavi.com/showpic/af78b45d06ee3cdf605add2e6ec28d8e
B0G0AYRJ8N,西西弗书店(龙湖南京江北天街店),118.6926365,32.16016538,书店,购物服务;专卖店;书店,文景路99号龙湖南京江北天街F2层,南京市,浦口区,4.6,http://store.is.autonavi.com/showpic/43e3f9c175c0c1c6eef24035a54ad786
B0FFKS6N7J,西西弗书店(华采天地店),118.7173949,32.00010196,书店,购物服务;专卖店;书店,河西中央商务区江东中路258号南京华采天地购物中心F4-32-1号商铺,南京市,建邺区,4.6,http://store.is.autonavi.com/showpic/372e1d03de0a9c5593023e4574bb0ce9
B0IRF5AJXC,朴阅书店,118.7454321,32.08923732,书店,购物服务;专卖店;书店,中山北路346号老学堂创意园东区6栋,南京市,鼓楼区,4.6,http://store.is.autonavi.com/showpic/7c7d92f6c0ee0c136db6f68401e83e21
B001911R59,新华书店(中山北路店),118.7644667,32.07277006,书店,购物服务;专卖店;书店,中山北路217号龙吟广场(近西流湾公园),南京市,鼓楼区,4.6,http://store.is.autonavi.com/showpic/007fe942801616b8ae086deab556afb9
B0FFF3DIEA,新华书店少儿书店,118.7691201,32.06989827,书店,购物服务;专卖店;书店,中山北路86号,南京市,鼓楼区,4.6,http://store.is.autonavi.com/showpic/038db652c40b41512a29e8cb614b95d0
B0FFJRP3O7,睦邻书房(托乐嘉街区店),118.7805125,31.94974201,书店,购物服务;专卖店;书店,江宁经济开发区将军大道9号托乐嘉花园小区,南京市,江宁区,4.6,http://store.is.autonavi.com/showpic/f3b4bba028a982eac16afba50537708c
B0019091O6,新华书店(同曦鸣城店),118.8182792,31.94678929,书店,购物服务;专卖店;书店,胜太东路10-12号(胜太路地铁站2号口步行160米),南京市,江宁区,4.6,http://store.is.autonavi.com/showpic/a13e026c178cc935802edb1fdc3e5165
B00190B0OV,江宁图书大厦,118.838493,31.95689741,书店,购物服务;专卖店;书店,土山路28号(近江宁人力资源市场),南京市,江宁区,4.6,http://store.is.autonavi.com/showpic/0ec517da4853af39dd23a3520fe5c603
B0FFJI64KK,新华书店(六合店),118.8362458,32.34492863,书店,购物服务;专卖店;书店,长江路12号,南京市,六合区,4.6,
B0FFJ5BON6,西西弗书店(万达茂店),118.9859499,32.12472439,书店,购物服务;专卖店;书店,万达茂必胜客楼上(仙林湖地铁站2号口步行310米),南京市,栖霞区,4.6,
B0FFI5J8V7,新华书店(珍珠南路店),119.0275314,31.64364483,书店,购物服务;专卖店;书店,永阳镇珍珠南路99号紫晶大厦2层,南京市,溧水区,4.6,
B0FFKFRXSY,大众书局(弘阳广场店),118.7202093,32.13995173,书店,购物服务;专卖店;书店,浦口桥北路48号弘阳广场B2馆3楼,南京市,浦口区,4.7,http://store.is.autonavi.com/showpic/7a4e68534da9a05eb57448393dd5ee27
B0FFFA03CL,新华书店(江东中路店),118.732,32.01843355,书店,购物服务;专卖店;书店,江东中路209号凤凰文化广场15幢,南京市,建邺区,4.7,http://store.is.autonavi.com/showpic/737e6b91d14bbb1f89700e000c875d05
B0G0K5SODZ,江豚书屋(南京长江江豚监测站),118.7292086,32.09299605,书店,购物服务;专卖店;书店,江边路26号,南京市,鼓楼区,4.7,http://store.is.autonavi.com/showpic/b2f09cb341013f4b665d3e07825cbfdc
B0I1BUYN42,大众书局(金象城购物中心店),118.7307668,32.12937915,书店,购物服务;专卖店;书店,金象城购物中心,南京市,浦口区,4.7,http://store.is.autonavi.com/showpic/0d6842ed6fb9439914fc1b5cb540ef50
B001907UXM,春秋书店,118.7391774,32.05854661,书店,购物服务;专卖店;书店,龙江小区阳光广场9号,南京市,鼓楼区,4.7,http://store.is.autonavi.com/showpic/cc0b28c3f048bdd9203804ba5148f1f2
B0FFM8LVXT,先锋书店(诗人之家),118.7662156,32.0530187,书店,购物服务;专卖店;书店,广州路与宁海路交叉口南约60米,南京市,鼓楼区,4.7,http://store.is.autonavi.com/showpic/e79934e4196cf7a23a75a8baf2c327e6
B0FFG2CNCK,先锋书店(颐和书馆),118.7638419,32.06729255,书店,购物服务;专卖店;书店,江苏路39号,南京市,鼓楼区,4.7,http://store.is.autonavi.com/showpic/beee1d8e19cb0f4758043046790251a9
B0G3M93ROB,一间很小的书店(熙南里店),118.7752604,32.02795783,书店,购物服务;专卖店;书店,大板巷75-1号(三山街地铁站2号口步行390米),南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/24570946de6e2c754bc9e02575b93f9b
B0FFHDJA0R,骏惠书屋,118.7802172,32.01359442,书店,购物服务;专卖店;书店,老门东历史文化街区边营2号,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/3d9de1fb989a0c5b5eb528ab390a9aeb
B0FFMCP0DZ,三余书社(熙南里店),118.7765229,32.02652467,书店,购物服务;专卖店;书店,中山南路15号熙南里街区9栋,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/d3ea8737e919d479b97461d0166c1435
B0I01CTJZA,啡你·Book臻选书店,118.7778928,32.04299972,书店,购物服务;专卖店;书店,汉中路1号国际金融中心B-D,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/d10ded4fab35b817a8f855968e2091b4
B0I3OH2RZR,拱廊计划,118.7839728,32.04805746,书店,购物服务;专卖店;书店,洪武北路116号2F(小康咖啡斜对面),南京市,玄武区,4.7,http://store.is.autonavi.com/showpic/1c127859285d6d774ed70898661afc0d
B0I1RA1M6E,极客站共享书房(南京南站店),118.7904996,31.9671262,书店,购物服务;专卖店;书店,高铁网谷C座2楼,南京市,江宁区,4.7,http://store.is.autonavi.com/showpic/fe23a9b66bd36377e028b33a968cbb35
B0FFIYLP0R,文采书屋,118.7876758,32.01740707,书店,购物服务;专卖店;书店,莲子营44号长乐路与莲子营交界处旁边红瓦二层小别墅铁门内,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/7fb806f447c0c963c49ca07110fc1843
B0FFLB0B57,当当书店(夫子庙步行街店),118.7851587,32.02285617,书店,购物服务;专卖店;书店,夫子庙贡院街122号秦淮礼物三楼,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/32a3925400e17932f18ac42dbc355326
B001907C56,新华书店教育书店(中山东路店),118.7851678,32.04316979,书店,购物服务;专卖店;书店,中山东路130号(新街口地铁站24号口步行410米),南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/4286874f59385036daabaa833c581b50
B0019078OM,南京外文书店,118.7890945,32.04285371,书店,购物服务;专卖店;书店,中山东路218号长安国际中心1层,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/63519f9961c8b7fb6597b170399f08ec
B0FFM8LUE5,先锋书店(长江路店),118.7923131,32.04653593,书店,购物服务;专卖店;书店,长江路292号总统府中轴线,南京市,玄武区,4.7,http://store.is.autonavi.com/showpic/c7c5ab6e51b6989bff9ab3b71a797913
B0G0FXCEG5,大众书局(龙蟠汇店),118.7967846,32.02390535,书店,购物服务;专卖店;书店,龙蟠中路龙蟠汇购物中心2楼,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/78e190e567da5a3312c4a9e00fe637a8
B0FFHDYN0W,大众书局(太阳城店),118.8172306,31.92947143,书店,购物服务;专卖店;书店,双龙大道1539号21世纪太阳购物中心A区1层,南京市,江宁区,4.7,http://store.is.autonavi.com/showpic/4e252e6e518a4b29034385142a60d214
B0I1F7SQLB,新华书店,118.8360591,31.95508249,书店,购物服务;专卖店;书店,上元大街395号恒通大厦F5层,南京市,江宁区,4.7,http://store.is.autonavi.com/showpic/145a9b37fad9542c3f5ae7c14e734099
B0IRAMR5XL,远行书店,118.8373613,32.03764489,书店,购物服务;专卖店;书店,童卫路6号52幢102室,南京市,玄武区,4.7,http://store.is.autonavi.com/showpic/f80082ea609510b8927aab0f3af52a42
B0H15AULFE,题名书店(大学城店),118.8980293,31.91518003,书店,购物服务;专卖店;书店,龙眠大道660号1幢119室,南京市,江宁区,4.7,http://store.is.autonavi.com/showpic/a7f280d36d5fdf256ef427ccdefed806
B0HG3DDUK5,先锋书店(汤山矿坑公园店),119.0323726,32.04156884,书店,购物服务;专卖店;书店,汤山街道美泉路11号,南京市,江宁区,4.7,
B0FFJ8AADB,郊野书屋,119.076377,31.58301348,书店,购物服务;专卖店;书店,竹海大道与246省道交叉口西南240米,南京市,溧水区,4.7,
B0FFIC7K3C,西西弗书店(雨花客厅购物中心店),118.7592098,31.98078896,书店,购物服务;专卖店;书店,E-PARK购物中心B1层,南京市,雨花台区,4.8,http://store.is.autonavi.com/showpic/5f00bff06458f3c31335ab579e4dac09
B0FFF90DI3,学人书店(陶谷新村),118.7718997,32.05616032,书店,购物服务;专卖店;书店,汉口路48号4单元,南京市,鼓楼区,4.8,http://store.is.autonavi.com/showpic/0d7ba47830d978c8ccc704d6681f7329
B0FFF3NEE0,万象书坊,118.7718823,32.05955406,书店,购物服务;专卖店;书店,金银街8号(云南路地铁站3号口步行310米),南京市,鼓楼区,4.8,http://store.is.autonavi.com/showpic/04f1c28ff57fab4522ca23473e37d175
B0FFJFK7QV,一间很小的书店,118.779331,32.01556994,书店,购物服务;专卖店;书店,膺福街20号(漾应·青春里酒店旁),南京市,秦淮区,4.8,http://store.is.autonavi.com/showpic/5675e728300cc90d048a0358c1fcf5d5
B0FFIEZ7TH,先锋书店(老门东店),118.7800551,32.01349522,书店,购物服务;专卖店;书店,老门东历史文化街区边营2号老门东内(西侧),南京市,秦淮区,4.8,http://store.is.autonavi.com/showpic/884afb27e43fcddb4c661ccff7586a87
B0FFFRGOX9,大众书局(国药店),118.776303,32.04450253,书店,购物服务;专卖店;书店,汉中路6号国药大厦1层,南京市,鼓楼区,4.8,http://store.is.autonavi.com/showpic/5a974ffa961e240ac4c2d2e5f97f3981
B0FFKVRWEH,羲和奇点书集(羲和商业广场店),118.7805517,32.05633645,书店,购物服务;专卖店;书店,中山路286号羲和商业广场F2层,南京市,玄武区,4.8,http://store.is.autonavi.com/showpic/b6c38755bc1d7763a38eea81a9cb7450
B00190B6JJ,凤凰国际书城,118.7773477,32.07087335,书店,购物服务;专卖店;书店,湖南路1号(玄武门地铁站出入口步行140米),南京市,鼓楼区,4.8,http://aos-cdn-image.amap.com/sns/ugccomment/b99701d0-d64d-4056-8da3-c57b479585ca.jpg
B0I1ZSNF8V,WOOCLOUD(南京1912街区店),118.7918122,32.04816859,书店,购物服务;专卖店;书店,太平北路60-6号楼(浮桥地铁站3A口步行420米),南京市,玄武区,4.8,http://store.is.autonavi.com/showpic/81dd921868ba5f437ed9f13d10d8784b
B001917DO4,大众书局(南京东城汇店),118.9039102,32.0999217,书店,购物服务;专卖店;书店,文苑路8号东城汇F1层,南京市,栖霞区,4.8,http://store.is.autonavi.com/showpic/fcce26b4678585a722ccbb322398ad0f
B001905YQ1,先锋书店(五台山店),118.7682991,32.05287897,书店,购物服务;专卖店;书店,广州路173号五台山体育馆地下车库(古南都饭店对面),南京市,鼓楼区,4.9,http://store.is.autonavi.com/showpic/63b9a0ce56fb77fc8c7219db7b8facbd
B0I6158LFF,锦创书城,118.8011691,32.04789262,书店,购物服务;专卖店;书店,珠江路锦创数字产业园A座1-4层,南京市,玄武区,4.9,http://store.is.autonavi.com/showpic/4717de3a18e633ae867b355a52759729
B0FFHCO27K,可一书店,118.9253562,32.1023888,书店,购物服务;专卖店;书店,杉湖东路9号(仙林中心地铁站1号口步行480米),南京市,栖霞区,4.9,http://store.is.autonavi.com/showpic/cb233794e4527aeb7f737dc30426646d
B0FFGL395N,胖胖鱼童书(文鼎广场店),118.8938563,31.91715543,书店,购物服务;专卖店;书店,格致路99号文鼎广场F2层,南京市,江宁区,5,http://store.is.autonavi.com/showpic/44f047df266da87bdd72a556a96665d8
B0FFLNF7ML,GUSTTO图书(苏宁慧谷店),118.7183305,32.0337806,书店,购物服务;专卖店;书店,集庆门大街268号苏宁慧谷F1层,南京市,鼓楼区,4.2,
B0FFJF0ADT,江苏凤凰新华书店集团,118.8037999,32.09275364,书店,购物服务;专卖店;书店,红山路105号,南京市,玄武区,4.4,http://store.is.autonavi.com/showpic/fbcc42ce3f9ad4d7c77aebd2c5868a90
B0019079Q1,文荟书店(文荟路),118.9150528,32.0530898,书店,购物服务;专卖店;书店,,南京市,栖霞区,3.7,http://store.is.autonavi.com/showpic/3088b6a2f95f954f8ac83e160403e0a4
B00190ZG8F,南京市非物质文化遗产馆,118.7768541,32.0283734,博物馆,科教文化服务;博物馆;博物馆,熙南里文化街区(三山街地铁站3号口步行380米),南京市,秦淮区,4,http://store.is.autonavi.com/showpic/6ae8655ad9785d3326564e03cc2ea3af
B00190682O,中国南京云锦博物馆,118.7395931,32.03842494,博物馆,科教文化服务;博物馆;博物馆,茶亭东街240号,南京市,建邺区,4.5,http://store.is.autonavi.com/showpic/f165067ca302b6d30d34dbea68d73f80
B00190B8ZD,南京市博物馆,118.7702341,32.03659167,博物馆,科教文化服务;博物馆;博物馆,朝天宫4号,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/39703c578c378582d4de6ea2f334445c
B0019067DD,南京市民俗博物馆,118.7764907,32.02789195,博物馆,科教文化服务;博物馆;博物馆,南捕厅15,南京市,秦淮区,4.7,http://store.is.autonavi.com/showpic/d8f18217821175d25c8d3ef9b8375039
B001911KPA,江宁织造博物馆,118.788876,32.04419672,博物馆,科教文化服务;博物馆;博物馆,长江路123号,南京市,玄武区,4.7,http://store.is.autonavi.com/showpic/ccff40b655e7c216e2d0ee4f7f588ae2
B0H3XR19VD,南京城墙博物馆,118.7776993,32.01430901,博物馆,科教文化服务;博物馆;博物馆,新民坊路边营1号,南京市,秦淮区,4.8,http://store.is.autonavi.com/showpic/bec5ec9b9e2f35ab88eb9c21375d95b6
B0019135C5,六朝博物馆,118.7939369,32.04490788,博物馆,科教文化服务;博物馆;博物馆,长江路302号,南京市,玄武区,4.8,http://store.is.autonavi.com/showpic/de50004f8b367977e4d6a3543890a578
B00190BS7S,明孝陵博物馆,118.8383986,32.04723796,博物馆,科教文化服务;博物馆;博物馆,四方城1号,南京市,玄武区,4.9,http://store.is.autonavi.com/showpic/c8ec71257ec7dc3938f39c664974984b
B001907TGR,南京博物院,118.8199269,32.04291341,博物馆,科教文化服务;博物馆;博物馆,中山东路321号,南京市,玄武区,5,http://store.is.autonavi.com/showpic/6d9679442d9f514b78d55213b43d9417
B0FFFLIZOG,南京报业传媒集团(凤舞路),118.6542759,31.93759503,报社,科教文化服务;传媒机构;报社,雨花经济开发区凤舞路15号,南京市,雨花台区,,http://store.is.autonavi.com/showpic/1391703985ff961ae902f8f0e4c57393
B0FFGVUPGN,新华日报社,118.7131338,31.99279352,报社,科教文化服务;传媒机构;报社,河西中央商务区江东中路369号新华报业传媒集团一号楼,南京市,建邺区,,http://store.is.autonavi.com/showpic/bb80883679af9d7c26249a4f2c2e4304
B0FFG28RWO,扬子晚报,118.7143849,31.99308499,报社,科教文化服务;传媒机构;报社,江东中路369号新华报业传媒大厦1号楼,南京市,建邺区,,
B0FFK7NDTG,法制日报(江苏分公司),118.7292926,31.9831834,报社,科教文化服务;传媒机构;报社,嘉陵江东街18号广告产业园2栋701,南京市,建邺区,,http://store.is.autonavi.com/showpic/dac6f4b918f0042976b3c50820fa5951
B0FFI6IBH8,江苏教育报刊总社(草场门大街123大院西),118.7296482,32.05950952,报社,科教文化服务;传媒机构;报社,江东街道草场门大街133号A幢,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/ce9e5d6b6acb02d14fec8e44f3dd3915
B0FFF65HMF,关心下一代周报社,118.7351148,32.05934881,报社,科教文化服务;传媒机构;报社,草场门大街101号文荟大厦8层,南京市,鼓楼区,,
B0FFF65H8L,江苏法制报,118.7350398,32.05970393,报社,科教文化服务;传媒机构;报社,草场门大街101号文荟大厦4层-5层,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/d065c7b55b1bb1d7c959078e89f5cb84
B0FFF2YDUB,农民日报江苏记者站,118.7384895,32.06169861,报社,科教文化服务;传媒机构;报社,月光广场8号江苏农林大厦14-15层,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/982d79ed8f892009580953fc6f49bba9
B001911Q5P,扬子晚报(集庆路发行站),118.7660523,32.02352094,报社,科教文化服务;传媒机构;报社,双塘街道来凤里9栋,南京市,秦淮区,,http://store.is.autonavi.com/showpic/c6c77146cd55061563d4019fc36772bc
B00190AMGW,江苏经济报,118.7640621,32.03443834,报社,科教文化服务;传媒机构;报社,秦淮区虎踞南路90号,南京市,秦淮区,,http://store.is.autonavi.com/showpic/3147950dc0097881b046a8d93cbb88f8
B0FFGPPMNI,江苏工人报社,118.7604002,32.07829141,报社,科教文化服务;传媒机构;报社,中山北路202号江苏工人大厦,南京市,鼓楼区,,
B001909YYV,扬子体育报,118.7700647,32.04976151,报社,科教文化服务;传媒机构;报社,五台山1-3号,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/a5ffaf680481f1de462ec19eb287f19b
B0FFFEA0C7,江苏邮政报社,118.7723575,32.0517367,报社,科教文化服务;传媒机构;报社,华侨路街道广州路101号江苏省邮政公司11楼,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/02180f93653339a504308d1cf10b427a
B001909HIL,中国证券报社,118.7696451,32.05313796,报社,科教文化服务;传媒机构;报社,广州路188苏宁环球大厦21层2105、2116,南京市,鼓楼区,,
B0FFMFPIQ4,江苏工人报,118.7692442,32.05962711,报社,科教文化服务;传媒机构;报社,上海路156-1号(云南路地铁站2号口步行170米),南京市,鼓楼区,,
B00190AD7U,江南时报社,118.7716591,32.07077734,报社,科教文化服务;传媒机构;报社,湖南路181汇鸿国际商厦20层,南京市,鼓楼区,,
B0FFF90TRY,《金陵晚报》老友俱乐部,118.7767208,32.04065106,报社,科教文化服务;传媒机构;报社,石鼓路33东方名苑A1005,南京市,秦淮区,,
B00190BSOA,现代快报社,118.7826253,32.04563335,报社,科教文化服务;传媒机构;报社,洪武北路55号斯亚·置地广场6-8层、9层西、18层、29层,南京市,玄武区,,http://store.is.autonavi.com/showpic/56fa151ba3105a2790eab8d8
B00190BSO9,新华通讯社(江苏分社),118.7825051,32.04552719,报社,科教文化服务;传媒机构;报社,洪武北路55号斯亚·置地广场8层、9层东、10层、30层,南京市,玄武区,,http://store.is.autonavi.com/showpic/07b9a47dfa738c5e368a22311e169420
B001905YX1,新华日报报业集团(总部),118.7780907,32.0464587,报社,科教文化服务;传媒机构;报社,中山路55号新华大厦8-10层、18-20层,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/67721c6aba1e495d900ce3244f87293c
B0FFG4IPJT,南京晨报分类广告,118.7772338,32.04640284,报社,科教文化服务;传媒机构;报社,延安路与管家桥交叉口西北50米,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/533eea39327b22e1aebaa736e4da0369
B0FFI5YTX0,时代学习报社,118.7782046,32.07054113,报社,科教文化服务;传媒机构;报社,湖南路1号凤凰广场F20层,南京市,鼓楼区,,
B001913X4L,老年周报,118.7910358,32.04959084,报社,科教文化服务;传媒机构;报社,太平北路82号长城大厦F3层,南京市,玄武区,,http://store.is.autonavi.com/showpic/01b8525561a357ac3545b1911030d4e5
B0FFG4B05T,日报(鸡鹅巷),118.7858321,32.05046224,报社,科教文化服务;传媒机构;报社,新街口街道鸡鹅巷8号对面,南京市,玄武区,,http://store.is.autonavi.com/showpic/c2d7e99fa9b4b2c6684285883d4cd18b
B0FFFOQ77S,扬子晚报(黄家圩路),118.790741,32.09649955,报社,科教文化服务;传媒机构;报社,黄家圩路54-5号附近,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/d4abb309f5e29c838eb29bb913b48fe7
B00190BTIZ,南京日报社,118.7969729,32.03545026,报社,科教文化服务;传媒机构;报社,龙蟠中路233号南京报业大厦F1层,南京市,秦淮区,,http://store.is.autonavi.com/showpic/5faaa55ba53b0ae8e98305ff94f4a038
B0FFG4E8V7,扬子晚报(白下发行站),118.7961452,32.03784655,报社,科教文化服务;传媒机构;报社,五老村街道常府街2条巷三条巷小学复成里16号,南京市,秦淮区,,http://store.is.autonavi.com/showpic/5f8aef8cba9fed89906d9ca078ecb412
B0FFGYQ4RB,南京林业大学学报自然科学版编辑部(树人路),118.8064603,32.07836307,报社,科教文化服务;传媒机构;报社,龙蟠路159号,南京市,玄武区,,
B00190BVK0,人民日报社南京印务中心,118.8071447,32.12047189,报社,科教文化服务;传媒机构;报社,幕府东路339号,南京市,栖霞区,,http://store.is.autonavi.com/showpic/31a0834c2873b6adb598b13e8ae54e7a
B0FFFCVV04,化工时刊编辑部,118.8147209,31.89171154,报社,科教文化服务;传媒机构;报社,苏源大道99东南大学九龙湖校区材料楼附近,南京市,江宁区,,
B0G33AV2NA,南京日报江宁区发行中心,118.8274424,31.93824348,报社,科教文化服务;传媒机构;报社,西门子路98号,南京市,江宁区,,http://store.is.autonavi.com/showpic/b345bda9e6831a9079aed6395f84cc3d
B0FFFP9WFK,现代快报蓝马甲发行投递,118.8292112,31.95942365,报社,科教文化服务;传媒机构;报社,东山街道北沿路168-5号,南京市,江宁区,,http://store.is.autonavi.com/showpic/747b12bd983496294587ab32b9ab3606
B0FFHWV0JC,南京日报,118.856609,31.9355698,报社,科教文化服务;传媒机构;报社,莱茵达路莱茵东郡商业街云栖苑1栋102号,南京市,江宁区,,
B0FFI75IQ3,南京日报方山服务站,118.856594,31.93559478,报社,科教文化服务;传媒机构;报社,莱茵达路莱茵东郡商业街云栖苑1栋,南京市,江宁区,,http://store.is.autonavi.com/showpic/e13335feb5d636fdfa5cd987f6c6e4d4
B0FFFT3RY0,江苏农业学报,118.8697798,32.04241978,报社,科教文化服务;传媒机构;报社,钟灵街60号(紫金生态园南侧)江苏农业科技报附近,南京市,玄武区,,
B0FFFAK8NZ,人民日报社(玄武大道辅路),118.8794939,32.09842723,报社,科教文化服务;传媒机构;报社,玄武大道699-1号徐庄行政楼3层,南京市,玄武区,,
B0FFF9ZF3R,人民日报社(江苏分社),118.8849972,32.09025491,报社,科教文化服务;传媒机构;报社,玄武湖街道玄武大道动漫走廊三栋,南京市,玄武区,,http://store.is.autonavi.com/showpic/91cd6f8bbf5fdfdf295c568341eb0bef
B0FFF9ZMPY,新华报业传媒集团,118.7142062,31.99291817,报社,科教文化服务;传媒机构;报社,江东中路369号,南京市,建邺区,,http://store.is.autonavi.com/showpic/5b5f6d2f2a275e94537f98bdb0c742c1
B0FFFOMHMG,现代快报,118.8203864,31.97083272,报社,科教文化服务;传媒机构;报社,金盛路与中水路交叉口东220米,南京市,江宁区,,http://store.is.autonavi.com/showpic/81596a70e6fce33ff57a46ba82b29e6b
B00190B5B1,河海大学出版社,118.751422,32.0606187,出版社,科教文化服务;传媒机构;出版社,西康路1号河海大学4号门内港建楼,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/f7954570c16e96ddf0dd9fc2a8950fcf
B001907J56,中国建筑工业出版社江苏总代理发行站,118.7639451,32.03293794,出版社,科教文化服务;传媒机构;出版社,虎踞南路100-102号建宇大厦505,南京市,秦淮区,,http://store.is.autonavi.com/showpic/f6d4d2cc53c8e14a43b13799ca01cb9d
B001907IZ1,中国计划出版社(江苏总代理发行站),118.7639451,32.03293794,出版社,科教文化服务;传媒机构;出版社,虎踞南路100-102号建宇大厦506,南京市,秦淮区,,http://store.is.autonavi.com/showpic/f6d4d2cc53c8e14a43b13799ca01cb9d
B0FFGWQTC8,南京师范大学出版社立体书项目中心,118.7624643,32.05484015,出版社,科教文化服务;传媒机构;出版社,宁海路122号南京师范大学随园校区,南京市,鼓楼区,,
B00190BP6K,江苏新视野,118.765925,32.06839191,出版社,科教文化服务;传媒机构;出版社,山西路57号工贸大厦6层622,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/b8f461a0f908665aa0720d7b1ce3d56a
B0FFKCNVE5,南京大学出版社,118.7719194,32.05974013,出版社,科教文化服务;传媒机构;出版社,金银街8号(云南路地铁站3号口步行320米),南京市,鼓楼区,,http://aos-cdn-image.amap.com/sns/ugccomment/50887175-5f8f-445a-861e-08e62f0ad877.jpg
B0FFH27NND,人民法院出版社江苏工作站,118.7663451,32.06001932,出版社,科教文化服务;传媒机构;出版社,宁海路街道宁海路79号,南京市,鼓楼区,,
B0FFIR204J,译林出版社(玉桥商业广场店),118.7756487,32.09447576,出版社,科教文化服务;传媒机构;出版社,建宁路8号玉桥美博城F2层,南京市,鼓楼区,,
B001909W2W,清华大学出版社南京办事处,118.7835159,32.05143168,出版社,科教文化服务;传媒机构;出版社,珠江路88号新世界中心A座14层1413室,南京市,玄武区,,http://store.is.autonavi.com/showpic/93c7cc0a49f3a055e5afd41a5638aee1
B001906GVW,东南大学出版社(新安里),118.783946,32.05569713,出版社,科教文化服务;传媒机构;出版社,大石桥19号新街口政务大厦北楼3层,南京市,玄武区,,http://store.is.autonavi.com/showpic/dcbc705c4041b7373c9a82b282415a6f
B00190BSQV,江苏教育出版社读者服务部,118.7775231,32.06774884,出版社,科教文化服务;传媒机构;出版社,,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/c6299ea01e2ef8c34d74b8d423376120
